route,source,destination,year,month,day,hour,minute,vessel_name,duration_minutes
1,Swartz Bay,Tsawwassen,2018,04,08,09,00,Coastal Renaissance,88
1,Swartz Bay,Tsawwassen,2018,03,18,21,00,Coastal Celebration,90
30,Duke Point,Tsawwassen,2018,04,29,17,45,Queen of Alberni,123
1,Tsawwassen,Swartz Bay,2018,03,19,14,00,Coastal Renaissance,94
4,Swartz Bay,Fulford Harbour,2018,04,14,11,00,Skeena Queen,36
1,Tsawwassen,Swartz Bay,2018,04,21,17,00,Spirit of Vancouver Island,92
3,Langdale,Horseshoe Bay,2018,04,18,15,15,Queen of Surrey,41
1,Swartz Bay,Tsawwassen,2018,03,17,12,00,Coastal Renaissance,94
3,Horseshoe Bay,Langdale,2018,04,09,22,55,Queen of Surrey,43
3,Horseshoe Bay,Langdale,2018,04,30,17,30,Queen of Cowichan,40
8,Horseshoe Bay,Bowen Island,2018,04,11,09,05,Queen of Capilano,31
2,Departure Bay,Horseshoe Bay,2018,03,29,15,20,Queen of Cowichan,112
4,Swartz Bay,Fulford Harbour,2018,04,07,15,00,Skeena Queen,32
1,Swartz Bay,Tsawwassen,2018,03,11,19,00,Spirit of Vancouver Island,92
30,Tsawwassen,Duke Point,2018,04,13,07,45,Queen of Coquitlam,112
3,Langdale,Horseshoe Bay,2018,04,01,20,55,Queen of Cowichan,51
3,Horseshoe Bay,Langdale,2018,03,28,22,55,Queen of Surrey,48
8,Horseshoe Bay,Bowen Island,2018,04,30,06,50,Queen of Capilano,20
30,Tsawwassen,Duke Point,2018,03,11,10,15,Queen of Alberni,121
30,Tsawwassen,Duke Point,2018,03,16,17,45,Coastal Inspiration,118
1,Tsawwassen,Swartz Bay,2018,04,19,18,00,Coastal Inspiration,84
8,Horseshoe Bay,Bowen Island,2018,04,21,05,50,Queen of Capilano,22
1,Swartz Bay,Tsawwassen,2018,04,29,13,00,Coastal Renaissance,90
1,Swartz Bay,Tsawwassen,2018,03,01,09,00,Coastal Celebration,100
30,Duke Point,Tsawwassen,2018,03,15,17,45,Queen of Alberni,121
8,Horseshoe Bay,Bowen Island,2018,03,20,17,45,Queen of Capilano,21
1,Swartz Bay,Tsawwassen,2018,04,18,17,00,Coastal Renaissance,104
3,Langdale,Horseshoe Bay,2018,04,09,06,20,Queen of Surrey,42
8,Horseshoe Bay,Bowen Island,2018,04,29,17,45,Queen of Capilano,17
3,Horseshoe Bay,Langdale,2018,03,31,17,30,Queen of Cowichan,44
30,Duke Point,Tsawwassen,2018,03,12,05,15,Coastal Inspiration,125
30,Tsawwassen,Duke Point,2018,04,18,17,45,Queen of Coquitlam,123
8,Horseshoe Bay,Bowen Island,2018,03,12,05,50,Queen of Capilano,18
4,Swartz Bay,Fulford Harbour,2018,03,29,21,00,Skeena Queen,30
2,Horseshoe Bay,Departure Bay,2018,03,26,06,15,Queen of Oak Bay,105
30,Tsawwassen,Duke Point,2018,03,30,10,15,Queen of Alberni,119
2,Departure Bay,Horseshoe Bay,2018,04,12,20,45,Queen of Surrey,105
3,Langdale,Horseshoe Bay,2018,03,19,06,20,Queen of Coquitlam,41
1,Tsawwassen,Swartz Bay,2018,03,22,09,00,Spirit of Vancouver Island,90
1,Swartz Bay,Tsawwassen,2018,04,04,21,00,Coastal Renaissance,92
8,Horseshoe Bay,Bowen Island,2018,03,21,05,50,Queen of Capilano,20
8,Horseshoe Bay,Bowen Island,2018,03,27,11,25,Queen of Capilano,19
8,Horseshoe Bay,Bowen Island,2018,04,23,08,00,Queen of Capilano,22
3,Horseshoe Bay,Langdale,2018,04,14,11,55,Queen of Surrey,40
8,Horseshoe Bay,Bowen Island,2018,04,26,16,35,Queen of Capilano,25
1,Tsawwassen,Swartz Bay,2018,03,30,18,00,Coastal Renaissance,86
4,Swartz Bay,Fulford Harbour,2018,04,13,13,00,Skeena Queen,28
1,Tsawwassen,Swartz Bay,2018,03,30,12,00,Queen of New Westminster,88
3,Langdale,Horseshoe Bay,2018,04,22,13,05,Queen of Surrey,41
1,Tsawwassen,Swartz Bay,2018,04,01,16,00,Queen of New Westminster,90
1,Tsawwassen,Swartz Bay,2018,04,15,18,00,Coastal Inspiration,90
1,Tsawwassen,Swartz Bay,2018,03,27,09,00,Spirit of Vancouver Island,92
30,Tsawwassen,Duke Point,2018,04,20,20,45,Queen of New Westminster,131
30,Tsawwassen,Duke Point,2018,04,21,05,15,Queen of Alberni,119
3,Langdale,Horseshoe Bay,2018,04,12,08,40,Queen of Surrey,42
4,Swartz Bay,Fulford Harbour,2018,03,02,15,00,Skeena Queen,34
1,Tsawwassen,Swartz Bay,2018,03,26,19,00,Coastal Celebration,98
8,Horseshoe Bay,Bowen Island,2018,04,23,14,20,Queen of Capilano,18
3,Horseshoe Bay,Langdale,2018,03,09,14,10,Queen of Coquitlam,41
2,Horseshoe Bay,Departure Bay,2018,03,07,20,05,Queen of Oak Bay,105
1,Tsawwassen,Swartz Bay,2018,03,08,11,00,Coastal Celebration,88
2,Horseshoe Bay,Departure Bay,2018,04,03,22,10,Queen of Cowichan,108
3,Horseshoe Bay,Langdale,2018,04,16,09,45,Queen of Surrey,39
2,Horseshoe Bay,Departure Bay,2018,03,15,20,05,Queen of Oak Bay,109
3,Langdale,Horseshoe Bay,2018,03,20,08,40,Queen of Coquitlam,40
4,Swartz Bay,Fulford Harbour,2018,03,22,11,00,Skeena Queen,32
2,Horseshoe Bay,Departure Bay,2018,03,07,13,00,Queen of Cowichan,102
2,Departure Bay,Horseshoe Bay,2018,03,19,08,25,Queen of Oak Bay,105
8,Horseshoe Bay,Bowen Island,2018,03,03,18,50,Queen of Capilano,17
1,Tsawwassen,Swartz Bay,2018,03,15,15,00,Coastal Celebration,92
30,Duke Point,Tsawwassen,2018,04,08,10,15,Queen of Coquitlam,123
3,Horseshoe Bay,Langdale,2018,04,01,07,30,Queen of Surrey,40
8,Horseshoe Bay,Bowen Island,2018,04,02,16,35,Queen of Capilano,23
1,Tsawwassen,Swartz Bay,2018,04,01,18,00,Coastal Renaissance,90
4,Swartz Bay,Fulford Harbour,2018,04,08,13,00,Skeena Queen,30
1,Swartz Bay,Tsawwassen,2018,03,23,19,00,Spirit of Vancouver Island,90
30,Duke Point,Tsawwassen,2018,03,23,22,45,Queen of Alberni,136
30,Tsawwassen,Duke Point,2018,04,06,20,15,Queen of Alberni,123
3,Langdale,Horseshoe Bay,2018,04,20,18,40,Queen of Cowichan,40
1,Swartz Bay,Tsawwassen,2018,03,20,11,00,Spirit of Vancouver Island,94
2,Departure Bay,Horseshoe Bay,2018,04,01,10,40,Queen of Cowichan,105
3,Horseshoe Bay,Langdale,2018,03,05,22,55,Queen of Coquitlam,40
1,Swartz Bay,Tsawwassen,2018,03,12,12,00,Coastal Renaissance,94
3,Langdale,Horseshoe Bay,2018,04,16,18,40,Queen of Cowichan,44
1,Swartz Bay,Tsawwassen,2018,04,28,13,00,Coastal Renaissance,90
1,Tsawwassen,Swartz Bay,2018,04,20,13,00,Spirit of Vancouver Island,90
4,Swartz Bay,Fulford Harbour,2018,04,22,17,00,Skeena Queen,76
2,Horseshoe Bay,Departure Bay,2018,03,20,15,45,Queen of Oak Bay,105
30,Tsawwassen,Duke Point,2018,03,20,22,45,Coastal Inspiration,120
1,Tsawwassen,Swartz Bay,2018,04,28,16,00,Queen of New Westminster,84
1,Swartz Bay,Tsawwassen,2018,04,27,16,00,Coastal Inspiration,96
2,Departure Bay,Horseshoe Bay,2018,04,04,08,25,Queen of Oak Bay,105
1,Tsawwassen,Swartz Bay,2018,03,31,14,00,Coastal Renaissance,84
30,Tsawwassen,Duke Point,2018,03,15,20,15,Queen of Alberni,123
8,Horseshoe Bay,Bowen Island,2018,03,19,20,00,Queen of Capilano,20
1,Swartz Bay,Tsawwassen,2018,03,07,21,00,Coastal Celebration,88
8,Horseshoe Bay,Bowen Island,2018,04,16,22,00,Queen of Capilano,16
8,Horseshoe Bay,Bowen Island,2018,04,10,09,05,Queen of Capilano,25
4,Swartz Bay,Fulford Harbour,2018,04,04,11,00,Skeena Queen,30
3,Langdale,Horseshoe Bay,2018,03,07,13,05,Queen of Coquitlam,41
1,Swartz Bay,Tsawwassen,2018,03,25,18,00,Queen of New Westminster,84
2,Horseshoe Bay,Departure Bay,2018,03,31,15,45,Queen of Oak Bay,105
30,Tsawwassen,Duke Point,2018,04,04,12,45,Queen of Coquitlam,119
2,Horseshoe Bay,Departure Bay,2018,03,24,20,05,Queen of Oak Bay,105
8,Horseshoe Bay,Bowen Island,2018,03,07,11,25,Queen of Capilano,27
1,Swartz Bay,Tsawwassen,2018,03,07,19,00,Spirit of Vancouver Island,94
1,Tsawwassen,Swartz Bay,2018,03,23,16,00,Queen of New Westminster,94
3,Langdale,Horseshoe Bay,2018,03,20,20,55,Queen of Cowichan,43
2,Departure Bay,Horseshoe Bay,2018,03,19,20,45,Queen of Coquitlam,103
8,Horseshoe Bay,Bowen Island,2018,04,18,08,00,Queen of Capilano,24
8,Horseshoe Bay,Bowen Island,2018,04,02,06,50,Queen of Capilano,24
3,Langdale,Horseshoe Bay,2018,03,02,18,40,Queen of Cowichan,40
3,Horseshoe Bay,Langdale,2018,04,27,07,30,Queen of Surrey,41
3,Langdale,Horseshoe Bay,2018,03,02,17,25,Queen of Coquitlam,47
1,Swartz Bay,Tsawwassen,2018,03,16,18,00,Queen of New Westminster,86
1,Swartz Bay,Tsawwassen,2018,04,27,21,00,Coastal Renaissance,92
2,Horseshoe Bay,Departure Bay,2018,03,30,20,05,Queen of Oak Bay,105
2,Departure Bay,Horseshoe Bay,2018,03,20,10,40,Queen of Cowichan,108
3,Horseshoe Bay,Langdale,2018,04,20,19,50,Queen of Cowichan,42
3,Horseshoe Bay,Langdale,2018,04,20,22,55,Queen of Surrey,62
8,Horseshoe Bay,Bowen Island,2018,04,10,18,50,Queen of Capilano,18
2,Departure Bay,Horseshoe Bay,2018,03,02,13,00,Queen of Oak Bay,106
2,Departure Bay,Horseshoe Bay,2018,03,20,13,00,Queen of Oak Bay,104
30,Duke Point,Tsawwassen,2018,03,04,22,45,Queen of Alberni,120
4,Swartz Bay,Fulford Harbour,2018,03,06,17,00,Skeena Queen,30
2,Departure Bay,Horseshoe Bay,2018,04,03,22,10,Queen of Oak Bay,105
8,Horseshoe Bay,Bowen Island,2018,03,17,08,00,Queen of Capilano,18
1,Tsawwassen,Swartz Bay,2018,04,18,13,00,Spirit of Vancouver Island,94
8,Horseshoe Bay,Bowen Island,2018,04,10,21,00,Queen of Capilano,20
1,Tsawwassen,Swartz Bay,2018,04,20,09,00,Spirit of Vancouver Island,90
1,Tsawwassen,Swartz Bay,2018,04,29,15,00,Coastal Renaissance,102
30,Duke Point,Tsawwassen,2018,03,26,20,15,Coastal Inspiration,119
30,Tsawwassen,Duke Point,2018,04,06,17,45,Queen of Coquitlam,125
3,Horseshoe Bay,Langdale,2018,04,07,09,45,Queen of Surrey,56
8,Horseshoe Bay,Bowen Island,2018,03,27,15,30,Queen of Capilano,17
30,Tsawwassen,Duke Point,2018,04,05,05,15,Queen of Alberni,123
1,Swartz Bay,Tsawwassen,2018,03,22,12,00,Coastal Renaissance,94
1,Swartz Bay,Tsawwassen,2018,04,29,20,00,Coastal Inspiration,90
1,Tsawwassen,Swartz Bay,2018,03,01,15,00,Coastal Celebration,88
1,Swartz Bay,Tsawwassen,2018,04,12,16,00,Coastal Inspiration,94
30,Tsawwassen,Duke Point,2018,04,08,22,45,Queen of Coquitlam,134
2,Horseshoe Bay,Departure Bay,2018,04,14,18,35,Queen of Surrey,105
3,Langdale,Horseshoe Bay,2018,04,30,13,05,Queen of Surrey,41
1,Swartz Bay,Tsawwassen,2018,03,15,17,00,Coastal Celebration,90
30,Tsawwassen,Duke Point,2018,04,29,20,15,Queen of Alberni,123
8,Horseshoe Bay,Bowen Island,2018,04,13,22,00,Queen of Capilano,24
2,Horseshoe Bay,Departure Bay,2018,04,28,06,15,Queen of Oak Bay,105
4,Swartz Bay,Fulford Harbour,2018,03,24,09,00,Skeena Queen,36
8,Horseshoe Bay,Bowen Island,2018,04,17,20,00,Queen of Capilano,18
2,Departure Bay,Horseshoe Bay,2018,03,21,17,55,Queen of Oak Bay,105
1,Tsawwassen,Swartz Bay,2018,03,05,09,00,Spirit of Vancouver Island,92
1,Swartz Bay,Tsawwassen,2018,03,02,16,00,Coastal Renaissance,96
1,Swartz Bay,Tsawwassen,2018,04,10,13,00,Coastal Renaissance,88
4,Swartz Bay,Fulford Harbour,2018,04,22,15,00,Skeena Queen,102
1,Swartz Bay,Tsawwassen,2018,04,30,09,00,Coastal Renaissance,90
3,Langdale,Horseshoe Bay,2018,04,17,10,50,Queen of Surrey,40
4,Swartz Bay,Fulford Harbour,2018,04,02,13,00,Skeena Queen,28
30,Duke Point,Tsawwassen,2018,03,30,12,45,Queen of Alberni,115
2,Departure Bay,Horseshoe Bay,2018,03,19,13,00,Queen of Oak Bay,104
8,Horseshoe Bay,Bowen Island,2018,03,07,20,00,Queen of Capilano,18
30,Tsawwassen,Duke Point,2018,04,04,22,45,Queen of Coquitlam,122
8,Horseshoe Bay,Bowen Island,2018,04,28,06,50,Queen of Capilano,26
3,Horseshoe Bay,Langdale,2018,03,22,14,10,Queen of Coquitlam,43
30,Duke Point,Tsawwassen,2018,04,30,05,15,Queen of Coquitlam,119
1,Tsawwassen,Swartz Bay,2018,03,31,13,00,Spirit of Vancouver Island,96
4,Swartz Bay,Fulford Harbour,2018,04,13,15,00,Skeena Queen,34
1,Tsawwassen,Swartz Bay,2018,03,31,11,00,Coastal Celebration,94
30,Duke Point,Tsawwassen,2018,04,17,12,45,Queen of Alberni,117
4,Swartz Bay,Fulford Harbour,2018,03,22,15,00,Skeena Queen,32
1,Swartz Bay,Tsawwassen,2018,03,26,21,00,Coastal Celebration,92
2,Horseshoe Bay,Departure Bay,2018,04,30,15,45,Queen of Oak Bay,105
8,Horseshoe Bay,Bowen Island,2018,04,29,18,50,Queen of Capilano,18
3,Langdale,Horseshoe Bay,2018,03,21,15,15,Queen of Coquitlam,43
3,Horseshoe Bay,Langdale,2018,03,11,11,55,Queen of Coquitlam,43
3,Langdale,Horseshoe Bay,2018,03,28,06,20,Queen of Surrey,40
2,Horseshoe Bay,Departure Bay,2018,04,16,10,40,Queen of Oak Bay,112
3,Langdale,Horseshoe Bay,2018,04,29,17,25,Queen of Surrey,63
3,Horseshoe Bay,Langdale,2018,03,18,19,50,Queen of Cowichan,44
4,Swartz Bay,Fulford Harbour,2018,04,18,11,00,Skeena Queen,30
30,Tsawwassen,Duke Point,2018,04,06,12,45,Queen of Coquitlam,119
3,Langdale,Horseshoe Bay,2018,04,11,13,05,Queen of Surrey,39
30,Duke Point,Tsawwassen,2018,04,20,07,45,Queen of Alberni,119
1,Tsawwassen,Swartz Bay,2018,03,18,11,00,Coastal Celebration,96
8,Horseshoe Bay,Bowen Island,2018,03,25,05,50,Queen of Capilano,18
3,Langdale,Horseshoe Bay,2018,04,28,15,15,Queen of Surrey,51
8,Horseshoe Bay,Bowen Island,2018,03,25,08,00,Queen of Capilano,18
1,Swartz Bay,Tsawwassen,2018,03,22,13,00,Coastal Celebration,88
8,Horseshoe Bay,Bowen Island,2018,04,06,10,15,Queen of Capilano,19
2,Departure Bay,Horseshoe Bay,2018,04,09,22,10,Queen of Oak Bay,106
30,Duke Point,Tsawwassen,2018,04,01,12,45,Queen of Alberni,117
3,Horseshoe Bay,Langdale,2018,04,20,09,45,Queen of Surrey,57
1,Swartz Bay,Tsawwassen,2018,03,19,07,00,Spirit of Vancouver Island,92
2,Departure Bay,Horseshoe Bay,2018,03,10,22,10,Queen of Oak Bay,106
2,Horseshoe Bay,Departure Bay,2018,03,25,13,00,Queen of Cowichan,100
1,Swartz Bay,Tsawwassen,2018,04,07,11,00,Spirit of Vancouver Island,102
3,Horseshoe Bay,Langdale,2018,04,30,11,55,Queen of Surrey,42
3,Horseshoe Bay,Langdale,2018,04,22,16,20,Queen of Surrey,42
8,Horseshoe Bay,Bowen Island,2018,04,20,17,45,Queen of Capilano,23
2,Departure Bay,Horseshoe Bay,2018,03,26,15,20,Queen of Cowichan,108
3,Horseshoe Bay,Langdale,2018,04,28,17,30,Queen of Cowichan,40
3,Horseshoe Bay,Langdale,2018,04,09,16,20,Queen of Surrey,39
30,Tsawwassen,Duke Point,2018,03,27,05,15,Queen of Alberni,117
30,Tsawwassen,Duke Point,2018,03,19,10,15,Queen of Alberni,123
4,Swartz Bay,Fulford Harbour,2018,04,20,07,00,Skeena Queen,32
30,Duke Point,Tsawwassen,2018,03,11,22,45,Queen of Alberni,120
3,Horseshoe Bay,Langdale,2018,04,17,09,45,Queen of Surrey,41
3,Langdale,Horseshoe Bay,2018,04,14,20,55,Queen of Cowichan,41
2,Departure Bay,Horseshoe Bay,2018,04,12,08,25,Queen of Oak Bay,107
3,Langdale,Horseshoe Bay,2018,03,22,18,40,Queen of Cowichan,40
3,Langdale,Horseshoe Bay,2018,03,21,20,55,Queen of Cowichan,39
1,Tsawwassen,Swartz Bay,2018,04,02,09,00,Spirit of Vancouver Island,88
2,Horseshoe Bay,Departure Bay,2018,03,10,06,15,Queen of Oak Bay,105
3,Horseshoe Bay,Langdale,2018,04,17,11,55,Queen of Surrey,41
1,Tsawwassen,Swartz Bay,2018,04,18,11,00,Coastal Renaissance,90
3,Langdale,Horseshoe Bay,2018,04,20,17,25,Queen of Surrey,53
1,Swartz Bay,Tsawwassen,2018,04,08,14,00,Queen of New Westminster,92
3,Horseshoe Bay,Langdale,2018,03,30,22,55,Queen of Surrey,40
1,Tsawwassen,Swartz Bay,2018,04,09,11,00,Coastal Renaissance,90
3,Horseshoe Bay,Langdale,2018,03,26,22,55,Queen of Coquitlam,40
30,Duke Point,Tsawwassen,2018,04,13,10,15,Queen of Coquitlam,115
30,Tsawwassen,Duke Point,2018,04,11,05,15,Queen of Alberni,125
8,Horseshoe Bay,Bowen Island,2018,04,13,08,00,Queen of Capilano,24
30,Tsawwassen,Duke Point,2018,04,05,22,45,Queen of Coquitlam,124
2,Horseshoe Bay,Departure Bay,2018,03,26,08,25,Queen of Cowichan,101
3,Horseshoe Bay,Langdale,2018,04,08,22,55,Queen of Surrey,52
3,Horseshoe Bay,Langdale,2018,03,03,17,30,Queen of Cowichan,42
30,Duke Point,Tsawwassen,2018,04,04,07,45,Queen of Alberni,117
4,Swartz Bay,Fulford Harbour,2018,03,18,15,00,Skeena Queen,30
30,Tsawwassen,Duke Point,2018,03,05,05,15,Queen of Alberni,117
1,Tsawwassen,Swartz Bay,2018,03,18,16,00,Queen of New Westminster,88
3,Horseshoe Bay,Langdale,2018,03,24,07,30,Queen of Coquitlam,37
1,Tsawwassen,Swartz Bay,2018,04,15,13,00,Spirit of Vancouver Island,96
2,Horseshoe Bay,Departure Bay,2018,03,24,22,10,Queen of Cowichan,106
30,Tsawwassen,Duke Point,2018,03,06,22,45,Coastal Inspiration,121
3,Langdale,Horseshoe Bay,2018,03,15,06,20,Queen of Coquitlam,44
2,Departure Bay,Horseshoe Bay,2018,03,30,06,15,Queen of Cowichan,103
8,Horseshoe Bay,Bowen Island,2018,03,29,21,00,Queen of Capilano,17
1,Swartz Bay,Tsawwassen,2018,04,18,09,00,Coastal Renaissance,92
8,Horseshoe Bay,Bowen Island,2018,04,20,18,50,Queen of Capilano,32
2,Horseshoe Bay,Departure Bay,2018,03,02,06,15,Queen of Oak Bay,105
30,Tsawwassen,Duke Point,2018,04,20,05,15,Queen of Alberni,119
8,Horseshoe Bay,Bowen Island,2018,04,05,14,20,Queen of Capilano,18
1,Tsawwassen,Swartz Bay,2018,03,12,17,00,Spirit of Vancouver Island,90
30,Tsawwassen,Duke Point,2018,04,12,16,15,Queen of New Westminster,121
1,Swartz Bay,Tsawwassen,2018,04,20,11,00,Spirit of Vancouver Island,94
1,Tsawwassen,Swartz Bay,2018,04,21,21,00,Spirit of Vancouver Island,92
8,Horseshoe Bay,Bowen Island,2018,04,11,21,00,Queen of Capilano,17
2,Departure Bay,Horseshoe Bay,2018,03,27,17,55,Queen of Oak Bay,101
2,Departure Bay,Horseshoe Bay,2018,04,24,17,55,Queen of Oak Bay,105
2,Horseshoe Bay,Departure Bay,2018,04,16,18,35,Queen of Surrey,107
4,Swartz Bay,Fulford Harbour,2018,04,13,07,00,Skeena Queen,32
8,Horseshoe Bay,Bowen Island,2018,03,05,15,30,Queen of Capilano,16
1,Swartz Bay,Tsawwassen,2018,04,08,21,00,Coastal Renaissance,84
1,Swartz Bay,Tsawwassen,2018,04,13,16,00,Coastal Inspiration,92
30,Duke Point,Tsawwassen,2018,04,08,20,15,Queen of Coquitlam,139
8,Horseshoe Bay,Bowen Island,2018,03,30,22,00,Queen of Capilano,18
30,Duke Point,Tsawwassen,2018,04,04,20,15,Queen of Coquitlam,119
8,Horseshoe Bay,Bowen Island,2018,03,17,18,50,Queen of Capilano,18
2,Horseshoe Bay,Departure Bay,2018,04,13,22,10,Queen of Cowichan,106
2,Horseshoe Bay,Departure Bay,2018,03,01,08,25,Queen of Cowichan,103
2,Departure Bay,Horseshoe Bay,2018,04,19,15,20,Queen of Cowichan,104
4,Swartz Bay,Fulford Harbour,2018,04,23,11,00,Skeena Queen,29
1,Swartz Bay,Tsawwassen,2018,04,11,17,00,Coastal Renaissance,100
8,Horseshoe Bay,Bowen Island,2018,03,25,12,35,Queen of Capilano,17
30,Tsawwassen,Duke Point,2018,03,19,12,45,Coastal Inspiration,117
1,Swartz Bay,Tsawwassen,2018,03,27,19,00,Spirit of Vancouver Island,96
2,Departure Bay,Horseshoe Bay,2018,03,12,06,15,Queen of Cowichan,111
30,Duke Point,Tsawwassen,2018,04,29,12,45,Queen of Alberni,115
2,Departure Bay,Horseshoe Bay,2018,04,25,17,55,Queen of Oak Bay,107
1,Tsawwassen,Swartz Bay,2018,04,12,15,00,Coastal Renaissance,98
1,Tsawwassen,Swartz Bay,2018,04,02,20,00,Queen of New Westminster,86
1,Tsawwassen,Swartz Bay,2018,03,01,19,00,Coastal Celebration,90
1,Tsawwassen,Swartz Bay,2018,03,16,17,00,Spirit of Vancouver Island,94
1,Tsawwassen,Swartz Bay,2018,03,06,19,00,Coastal Celebration,92
2,Departure Bay,Horseshoe Bay,2018,03,27,20,45,Queen of Coquitlam,107
30,Tsawwassen,Duke Point,2018,03,28,17,45,Coastal Inspiration,119
1,Tsawwassen,Swartz Bay,2018,03,31,19,00,Coastal Celebration,90
8,Horseshoe Bay,Bowen Island,2018,03,22,18,50,Queen of Capilano,24
1,Tsawwassen,Swartz Bay,2018,03,30,15,00,Coastal Celebration,92
30,Duke Point,Tsawwassen,2018,04,10,17,45,Queen of Alberni,119
2,Departure Bay,Horseshoe Bay,2018,04,28,10,40,Queen of Cowichan,102
3,Horseshoe Bay,Langdale,2018,04,24,14,10,Queen of Surrey,46
2,Departure Bay,Horseshoe Bay,2018,04,11,08,25,Queen of Oak Bay,111
30,Tsawwassen,Duke Point,2018,03,26,17,45,Coastal Inspiration,113
3,Langdale,Horseshoe Bay,2018,03,29,18,40,Queen of Cowichan,44
8,Horseshoe Bay,Bowen Island,2018,04,14,14,20,Queen of Capilano,18
30,Tsawwassen,Duke Point,2018,04,01,15,15,Queen of Alberni,115
30,Duke Point,Tsawwassen,2018,03,05,20,15,Coastal Inspiration,121
2,Horseshoe Bay,Departure Bay,2018,04,10,15,45,Queen of Oak Bay,109
1,Swartz Bay,Tsawwassen,2018,04,20,09,00,Coastal Renaissance,98
8,Horseshoe Bay,Bowen Island,2018,03,22,15,30,Queen of Capilano,18
30,Duke Point,Tsawwassen,2018,04,04,15,15,Queen of Coquitlam,131
2,Horseshoe Bay,Departure Bay,2018,03,29,22,10,Queen of Cowichan,105
1,Swartz Bay,Tsawwassen,2018,03,26,19,00,Spirit of Vancouver Island,94
30,Tsawwassen,Duke Point,2018,03,27,15,15,Queen of Alberni,123
2,Horseshoe Bay,Departure Bay,2018,04,11,20,05,Queen of Oak Bay,105
3,Langdale,Horseshoe Bay,2018,03,22,17,25,Queen of Coquitlam,43
8,Horseshoe Bay,Bowen Island,2018,03,03,22,00,Queen of Capilano,22
8,Horseshoe Bay,Bowen Island,2018,04,25,05,50,Queen of Capilano,20
1,Tsawwassen,Swartz Bay,2018,04,23,11,00,Coastal Renaissance,94
30,Tsawwassen,Duke Point,2018,04,05,17,45,Queen of Coquitlam,116
2,Departure Bay,Horseshoe Bay,2018,04,23,06,15,Queen of Cowichan,99
2,Departure Bay,Horseshoe Bay,2018,03,24,13,00,Queen of Oak Bay,106
4,Swartz Bay,Fulford Harbour,2018,03,06,09,00,Skeena Queen,30
3,Horseshoe Bay,Langdale,2018,04,19,07,30,Queen of Surrey,40
4,Swartz Bay,Fulford Harbour,2018,04,26,13,00,Skeena Queen,30
1,Swartz Bay,Tsawwassen,2018,04,08,18,00,Queen of New Westminster,88
3,Langdale,Horseshoe Bay,2018,03,10,15,15,Queen of Coquitlam,41
30,Tsawwassen,Duke Point,2018,04,02,07,45,Coastal Inspiration,117
1,Swartz Bay,Tsawwassen,2018,03,24,13,00,Coastal Celebration,90
30,Duke Point,Tsawwassen,2018,03,09,07,45,Queen of Alberni,117
1,Tsawwassen,Swartz Bay,2018,04,08,18,00,Coastal Inspiration,90
30,Tsawwassen,Duke Point,2018,04,16,22,45,Queen of Coquitlam,120
2,Horseshoe Bay,Departure Bay,2018,03,31,06,15,Queen of Oak Bay,103
4,Swartz Bay,Fulford Harbour,2018,03,21,19,00,Skeena Queen,32
8,Horseshoe Bay,Bowen Island,2018,04,03,20,00,Queen of Capilano,24
8,Horseshoe Bay,Bowen Island,2018,03,11,12,35,Queen of Capilano,25
2,Departure Bay,Horseshoe Bay,2018,04,15,17,55,Queen of Oak Bay,109
3,Langdale,Horseshoe Bay,2018,04,28,06,20,Queen of Surrey,42
1,Swartz Bay,Tsawwassen,2018,04,02,17,00,Coastal Celebration,88
1,Tsawwassen,Swartz Bay,2018,03,15,14,00,Coastal Renaissance,90
4,Swartz Bay,Fulford Harbour,2018,03,01,11,00,Skeena Queen,32
1,Swartz Bay,Tsawwassen,2018,03,16,07,00,Spirit of Vancouver Island,88
2,Departure Bay,Horseshoe Bay,2018,03,20,22,10,Queen of Oak Bay,108
1,Swartz Bay,Tsawwassen,2018,03,31,13,00,Coastal Celebration,94
30,Duke Point,Tsawwassen,2018,04,17,05,15,Queen of Coquitlam,123
30,Duke Point,Tsawwassen,2018,04,03,12,45,Queen of Alberni,119
3,Langdale,Horseshoe Bay,2018,04,14,18,40,Queen of Cowichan,38
8,Horseshoe Bay,Bowen Island,2018,03,27,20,00,Queen of Capilano,18
1,Tsawwassen,Swartz Bay,2018,04,08,11,00,Coastal Renaissance,92
8,Horseshoe Bay,Bowen Island,2018,03,17,21,00,Queen of Capilano,18
3,Langdale,Horseshoe Bay,2018,03,25,06,20,Queen of Coquitlam,40
1,Swartz Bay,Tsawwassen,2018,03,05,19,00,Spirit of Vancouver Island,90
4,Swartz Bay,Fulford Harbour,2018,03,07,21,00,Skeena Queen,26
3,Langdale,Horseshoe Bay,2018,03,02,20,55,Queen of Cowichan,37
1,Tsawwassen,Swartz Bay,2018,03,28,19,00,Coastal Celebration,86
1,Tsawwassen,Swartz Bay,2018,03,20,07,00,Coastal Celebration,92
30,Tsawwassen,Duke Point,2018,03,05,12,45,Coastal Inspiration,112
3,Langdale,Horseshoe Bay,2018,04,23,06,20,Queen of Surrey,44
8,Horseshoe Bay,Bowen Island,2018,04,03,22,00,Queen of Capilano,22
2,Horseshoe Bay,Departure Bay,2018,04,12,08,25,Queen of Cowichan,105
8,Horseshoe Bay,Bowen Island,2018,03,01,10,15,Queen of Capilano,21
1,Swartz Bay,Tsawwassen,2018,03,29,13,00,Coastal Celebration,90
